"Contact.ID","blank","others","emails","mails","calls","meetings","presentations","events","Total.Household.Gifts","Gave","bulk_email"
"003900000190pZH",1,0,0,0,0,0,0,0,82400,TRUE,FALSE
"003900000190tZK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000190uLG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000190vtk",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000190y5b",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000191B5W",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000191INK",0,0,6,0,0,2,0,0,44000,TRUE,FALSE
"003900000191IYw",1,0,0,0,0,0,0,0,16500,TRUE,FALSE
"003900000191JKV",0,2,4,0,0,0,0,0,10530,TRUE,FALSE
"003900000191JWD",1,0,0,0,0,0,0,0,6100,TRUE,FALSE
"003900000191MJS",0,0,1,0,0,0,0,0,15000,TRUE,FALSE
"00390000019ywpV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000019z0Cp",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000019zedF",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"00390000019zFpt",0,0,43,0,2,1,0,1,391456,TRUE,TRUE
"00390000019zFx9",1,0,0,0,0,0,0,0,1030,TRUE,FALSE
"00390000019zFxn",1,0,0,0,0,0,0,0,99596.3,TRUE,FALSE
"00390000019zkhl",0,0,3,0,0,2,0,0,75005.6,TRUE,FALSE
"00390000019zlf7",1,0,0,0,0,0,0,0,73300,TRUE,FALSE
"00390000019zloF",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000019zlqq",0,0,4,0,0,1,0,0,63963,TRUE,FALSE
"00390000019zm6Z",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000019zmg1",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000019zmPe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000019zmv5",0,0,17,0,0,1,0,0,747906.32,TRUE,TRUE
"00390000019zmxv",0,0,15,0,0,2,0,0,747906.32,TRUE,TRUE
"00390000019zQBM",0,0,0,0,0,1,0,0,0,FALSE,FALSE
"00390000019zR3I",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000019zSN7",0,0,4,0,0,0,0,0,30450,TRUE,FALSE
"00390000019zSOK",0,0,4,0,0,0,0,0,30450,TRUE,FALSE
"00390000019zSUl",1,0,0,0,0,0,0,0,15450,TRUE,FALSE
"00390000019zTiX",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000019zTjV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001A00Da",0,0,4,0,0,0,0,0,39444,TRUE,FALSE
"0039000001A01hW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001A02KB",1,0,0,0,0,0,0,0,3000,TRUE,FALSE
"0039000001A03AV",0,0,2,0,0,0,0,0,2000,TRUE,FALSE
"0039000001A03mF",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001A03nX",0,0,8,0,0,0,0,0,21000,TRUE,FALSE
"0039000001A03pi",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001A03s3",0,0,3,0,0,0,0,0,21000,TRUE,FALSE
"0039000001A0Ead",1,0,0,0,0,0,0,0,10000,TRUE,FALSE
"0039000001A0EbH",1,0,0,0,0,0,0,0,10000,TRUE,FALSE
"0039000001A0EcG",0,1,0,0,0,0,0,0,31450,TRUE,FALSE
"0039000001A0Ehf",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"0039000001A0Eoq",1,0,0,0,0,0,0,0,6500,TRUE,FALSE
"0039000001A0jdv",1,0,0,0,0,0,0,0,4000,TRUE,FALSE
"0039000001A0jvr",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001A0pIt",1,0,0,0,0,0,0,0,13000,TRUE,FALSE
"0039000001A0pJh",1,0,0,0,0,0,0,0,1030,TRUE,FALSE
"0039000001A0tus",0,0,4,0,0,1,0,0,1030,TRUE,FALSE
"0039000001A0tXE",0,0,7,0,0,0,0,0,144648,TRUE,FALSE
"0039000001A0uF9",0,0,13,0,0,0,0,0,10000,TRUE,TRUE
"0039000001A0uFd",0,0,28,0,0,2,0,0,65488,TRUE,TRUE
"0039000001A0uW5",1,0,0,0,0,0,0,0,6000,TRUE,FALSE
"0039000001A1Zn8",0,0,12,0,0,0,0,0,668238,TRUE,TRUE
"0039000001A28Ay",1,0,0,0,0,0,0,0,2325,TRUE,FALSE
"0039000001A28Fz",1,0,0,0,0,0,0,0,6400,TRUE,FALSE
"0039000001AoEBb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aPGHl",1,0,0,0,0,0,0,0,199016,TRUE,FALSE
"0039000001aPGRb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aPHBP",0,0,2,0,0,0,0,0,85055,TRUE,FALSE
"0039000001aPKh7",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"0039000001aPNsc",0,0,16,0,0,0,0,0,64006.5,TRUE,TRUE
"0039000001aPNxS",0,0,2,0,0,0,0,0,5000,TRUE,FALSE
"0039000001aQBfy",1,0,0,0,0,0,0,0,6495.49,TRUE,FALSE
"0039000001aQBHH",0,0,14,0,0,1,0,0,12505.49,TRUE,TRUE
"0039000001aQBhu",1,0,0,0,0,0,0,0,21562.78,TRUE,FALSE
"0039000001aQddI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQdgR",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQdjL",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQdm5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQdqC",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQdWg",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQdZV",0,0,6,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQozT",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQpOc",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQqMF",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQqx1",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001aQTVh",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2ieG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2ihe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2jgg",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2jl7",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2jpO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2jt1",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2jv2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2jZB",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2k5C",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2k9i",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2kHk",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2kQh",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2kSY",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b2xLg",0,0,2,0,0,0,0,0,0,FALSE,FALSE
"0039000001b3nuC",0,0,2,0,0,0,0,0,0,FALSE,FALSE
"0039000001B3zPA",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B3zXd",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b48gx",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b49DS",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b4K9W",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B5LSd",1,0,0,0,0,0,0,0,3000,TRUE,FALSE
"0039000001B5p1I",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B66Yf",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B67f6",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B67HT",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B67iU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B67sj",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B685s",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B69eW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B69Fv",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B69kK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B69q8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B69tH",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B69v8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B69wV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B6A4t",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B6A6k",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B6A8W",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6an8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6aNK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6bfl",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6bod",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6btn",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6bY6",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6c0y",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6cHN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6T7N",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6TeT",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001b6U6j",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B7Gby",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B7GeK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B7GiC",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001B7GrT",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001bzlwk",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001bzXfx",0,0,4,0,0,0,0,0,31930,TRUE,FALSE
"0039000001bzXvM",0,0,7,0,0,0,0,0,0,FALSE,FALSE
"0039000001bzYam",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001bzYkY",0,0,9,0,0,0,0,0,0,FALSE,FALSE
"0039000001bzZ3I",0,0,5,0,0,0,0,0,14500,TRUE,FALSE
"0039000001bzZlk",0,0,10,0,0,0,0,0,111485,TRUE,TRUE
"0039000001c06af",1,0,0,0,0,0,0,0,3800,TRUE,FALSE
"0039000001c09p8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c0BaJ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c0C2G",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c0C4R",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c0Qix",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c1t2s",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c1ugd",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c1uml",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c1uth",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c1uY5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c1v8w",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c1vkq",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c1y6y",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c1yl9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c1yRz",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c20ez",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c20iI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c20LE",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c24pp",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c27NW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c2AO4",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001c30CL",0,0,7,0,0,0,0,0,30000,TRUE,FALSE
"0039000001c3Jaw",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c3JeU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c3Jib",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c3JPe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001c3JXx",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Cb4jj",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Cb4nl",1,0,0,0,0,0,0,0,2000,TRUE,FALSE
"0039000001Cb4Wp",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001Cb4zY",0,0,10,0,0,0,0,0,139500,TRUE,TRUE
"0039000001Cb8Kt",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001CbDDG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbmpj",1,0,0,0,0,0,0,0,15300,TRUE,FALSE
"0039000001cbmqN",1,0,0,0,0,0,0,0,15300,TRUE,FALSE
"0039000001cbmTn",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbREd",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbz6u",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzA3",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzB6",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzCO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzDb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzE0",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzGa",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzI7",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzOK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzOZ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzQp",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzTU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cbzWF",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cc0I8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cc0Lg",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cc0MA",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cc0My",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cc84u",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cc8A4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cc8Gq",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cxdjW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cxdSF",0,0,3,0,0,0,0,0,31930,TRUE,FALSE
"0039000001cxdzK",0,0,3,0,0,0,0,0,14500,TRUE,FALSE
"0039000001cxe4o",0,0,1,0,0,0,0,0,25325.5,TRUE,FALSE
"0039000001CXnuc",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001CXnw9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cy90h",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001cy94o",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001CZEyK",0,0,4,0,0,0,0,0,1000,TRUE,FALSE
"0039000001CZGLZ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001CZGMM",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001CZIsg",0,0,2,0,0,0,0,0,8338.38,TRUE,FALSE
"0039000001CZKCh",0,0,17,0,2,1,0,0,1018164.49,TRUE,TRUE
"0039000001czkY9",0,0,2,0,0,0,0,0,35000,TRUE,FALSE
"0039000001CZruG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001CZxOI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001CZYLV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001CZzT2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001db5XI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e1tSb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e1tuO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e1twV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e1zRE",0,0,7,0,0,0,0,0,85055,TRUE,FALSE
"0039000001e2252",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2253",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2Gu5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nux",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nuz",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nv0",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nv1",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nv2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nv3",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nv4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nv5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nv6",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nv7",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nv8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nv9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvA",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvB",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvC",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvD",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvE",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvF",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvH",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvJ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvL",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvM",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e2nvO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e304S",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e3891",1,0,0,0,0,0,0,0,225972.5,TRUE,FALSE
"0039000001e3Te4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e3Tfl",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e3Tmc",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e3TpR",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001e3TZY",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001ectIT",0,0,2,0,0,0,0,0,0,FALSE,FALSE
"0039000001emLvR",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001en3Se",0,0,11,0,0,2,0,0,110000,TRUE,TRUE
"0039000001enM6B",0,0,2,0,0,1,0,0,0,FALSE,FALSE
"0039000001eoQwC",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001eoR1H",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001eoRsr",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001eoRwt",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001eoS3v",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001eoUYV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001eow7f",1,0,0,0,0,0,0,0,300,TRUE,FALSE
"0039000001eowGN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001eoWKe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001eoXCM",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Fni2i",1,0,0,0,0,0,0,0,4725,TRUE,FALSE
"0039000001FqCWe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001FqCYG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fRUm2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fRUUN",0,0,9,1,0,0,0,0,0,FALSE,FALSE
"0039000001fS7Vr",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fTFbw",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fTFzy",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fTGEG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fTpns",0,0,3,0,0,0,0,0,0,FALSE,FALSE
"0039000001fTQEJ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fU7EV",0,0,3,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUHOf",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUHox",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUHUO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUI0F",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUNdU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUNHO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUNlx",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUNTt",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUOC0",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUOGC",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUx5p",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUx7b",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUx9D",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fUxEm",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001fVAma",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g7wGX",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g88ou",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g890F",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g89BS",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g89F5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g89KU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8Bi9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8Brg",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8BY4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8C3h",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8DC8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8DLc",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8DU5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8KO8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8LAC",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8LCh",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8LET",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8Lg3",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8LHr",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8LMI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8MOe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8MTZ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g8MVf",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g9OMN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g9OVP",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001g9OYO",1,0,0,0,0,0,0,0,4250,TRUE,FALSE
"0039000001gAohu",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001gAoix",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001gArmK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001gArnm",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001gArsw",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001gB5Gg",1,0,0,0,0,0,0,0,3000,TRUE,FALSE
"0039000001GbecQ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001GbeYx",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001GcmjP",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Gcnb0",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001GcnmY",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001GcnR3",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001GcnWU",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001GdiDB",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001GdiO4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001GdiRN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001GebA9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001GebuG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001GeduY",0,0,0,0,0,1,0,0,2060,TRUE,FALSE
"0039000001GfXIX",1,0,0,0,0,0,0,0,30000,TRUE,FALSE
"0039000001gK4xe",0,0,0,1,0,0,0,0,15965,TRUE,FALSE
"0039000001gKBmz",0,0,3,0,0,0,0,0,85000,TRUE,FALSE
"0039000001gpcq1",0,0,8,0,0,0,0,0,0,FALSE,FALSE
"0039000001gpQVn",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001gpR3d",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001gprH6",0,0,7,0,0,0,0,0,111485,TRUE,FALSE
"0039000001gpSle",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001gptjl",1,0,0,0,0,0,0,0,11625,TRUE,FALSE
"0039000001gpuvp",0,0,11,0,0,1,0,0,93912.5,TRUE,TRUE
"0039000001gpVPQ",0,0,240,0,0,0,0,0,0,FALSE,TRUE
"0039000001gpvXz",1,0,0,0,0,0,0,0,14420,TRUE,FALSE
"0039000001h4BPe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
